orphanet_code	orphanet_term	hp_code	hp_term
Orphanet:1705	Distal trisomy 14q	HP:0002101	Abnormal lung lobation
Orphanet:1705	Distal trisomy 14q	HP:0002916	Abnormality of chromosome segregation
Orphanet:1705	Distal trisomy 14q	HP:0004322	Short stature
Orphanet:1705	Distal trisomy 14q	HP:0007370	Aplasia/Hypoplasia of the corpus callosum
Orphanet:1705	Distal trisomy 14q	HP:0010935	Abnormality of the upper urinary tract
Orphanet:1705	Distal trisomy 14q	HP:0100543	Cognitive impairment
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0000239	Large fontanelles
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0000256	Macrocephaly
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0000496	Abnormality of eye movement
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0000737	Irritability
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0001250	Seizures
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0001252	Muscular hypotonia
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0001257	Spasticity
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0001259	Coma
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0001266	Choreoathetosis
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0001288	Gait disturbance
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0001298	Encephalopathy
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0001332	Dystonia
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0001373	Joint dislocation
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0001942	Metabolic acidosis
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0001999	Abnormal facial shape
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0002013	Vomiting
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0002047	Malignant hyperthermia
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0002071	Abnormality of extrapyramidal motor function
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0002076	Migraine
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0002167	Neurological speech impairment
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0002170	Intracranial hemorrhage
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0002301	Hemiplegia
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0002321	Vertigo
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0002376	Developmental regression
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0002637	Cerebral ischemia
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0008046	Abnormality of the retinal vasculature
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0008872	Feeding difficulties in infancy
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0011220	Prominent forehead
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0100022	Abnormality of movement
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0100543	Cognitive impairment
Orphanet:25	Glutaryl-CoA dehydrogenase deficiency	HP:0100660	Dyskinesia
Orphanet:202	Crandall syndrome	HP:0000035	Abnormality of the testis
Orphanet:202	Crandall syndrome	HP:0000135	Hypogonadism
Orphanet:202	Crandall syndrome	HP:0000407	Sensorineural hearing impairment
Orphanet:202	Crandall syndrome	HP:0000478	Abnormality of the eye
Orphanet:202	Crandall syndrome	HP:0001596	Alopecia
Orphanet:202	Crandall syndrome	HP:0002213	Fine hair
Orphanet:202	Crandall syndrome	HP:0002231	Sparse body hair
Orphanet:202	Crandall syndrome	HP:0002299	Brittle hair
Orphanet:202	Crandall syndrome	HP:0003777	Pili torti
Orphanet:202	Crandall syndrome	HP:0008736	Hypoplasia of penis
Orphanet:202	Crandall syndrome	HP:0100840	Aplasia/Hypoplasia of the eyebrow
Orphanet:368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency	HP:0000083	Renal insufficiency
Orphanet:368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency	HP:0001626	Abnormality of the cardiovascular system
Orphanet:368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency	HP:0003198	Myopathy
Orphanet:368	Glycogen storage disease due to muscle glycogen phosphorylase deficiency	HP:0003236	Elevated serum creatine phosphokinase
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0000164	Abnormality of the teeth
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0000252	Microcephaly
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0000286	Epicanthus
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0000518	Cataract
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0000944	Abnormality of the metaphyses
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0000958	Dry skin
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0001376	Limitation of joint mobility
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0001510	Growth delay
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0001596	Alopecia
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0002231	Sparse body hair
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0002650	Scoliosis
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0003298	Spina bifida occulta
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0004322	Short stature
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0005930	Abnormality of epiphysis morphology
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0008064	Ichthyosis
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0008905	Rhizomelia
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0009826	Limb undergrowth
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0010655	Epiphyseal stippling
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0010864	Intellectual disability, severe
Orphanet:177	Rhizomelic chondrodysplasia punctata	HP:0012368	Flat face
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000026	Male hypogonadism
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000044	Hypogonadotrophic hypogonadism
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000134	Female hypogonadism
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000140	Abnormality of the menstrual cycle
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000135	Hypogonadism
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000508	Ptosis
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000529	Progressive visual loss
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000618	Blindness
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000651	Diplopia
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000771	Gynecomastia
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000789	Infertility
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000802	Impotence
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000822	Hypertension
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000823	Delayed puberty
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000836	Hyperthyroidism
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000837	Gonadotropin excess
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000845	Growth hormone excess
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000868	Decreased fertility in females
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000853	Goiter
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000858	Menstrual irregularities
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000870	Prolactin excess
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000938	Osteopenia
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000939	Osteoporosis
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000975	Hyperhidrosis
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0000980	Pallor
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0001117	Sudden central visual loss
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0001250	Seizures
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0006824	Cranial nerve paralysis
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0001337	Tremor
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0002315	Headache
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0001635	Congestive heart failure
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0001698	Pericardial effusion
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0001824	Weight loss
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0001962	Palpitations
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0002013	Vomiting
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0002017	Nausea and vomiting
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0002321	Vertigo
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0002615	Hypotension
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0002900	Hypokalemia
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0002920	Decreased circulating ACTH level
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0002925	Thyroid-stimulating hormone excess
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0003335	Low gonadotropins (secondary hypogonadism)
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0003388	Easy fatigability
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0004308	Ventricular arrhythmia
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0005115	Supraventricular arrhythmia
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0006897	Cranial nerve VI palsy
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0007011	Fourth cranial nerve palsy
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0007942	Internal ophthalmoplegia
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0008153	Periodic hypokalemic paresis
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0008247	Euthyroid hyperthyroxinemia
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0008240	Secondary growth hormone deficiency
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0011357	Abnormality of hair density
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0011734	Central adrenal insufficiency
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0011735	Adrenocorticotropin (ACTH) deficient adrenal insufficiency
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0011748	Adrenocorticotropic hormone deficiency
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0011782	Thyroid crisis
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0012041	Decreased fertility in males
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0012246	Oculomotor nerve palsy
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0012377	Hemianopsia
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0012378	Fatigue
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0012503	Abnormality of the pituitary gland
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0012505	Enlarged pituitary gland
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0030018	Decreased female libido
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0030517	Heteronymous hemianopia
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0030521	Bitemporal hemianopia
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0030588	Abnormal visual field test
Orphanet:91347	TSH-secreting pituitary adenoma	HP:0100639	Erectile abnormalities
Orphanet:30	Hereditary orotic aciduria	HP:0000069	Abnormality of the ureter
Orphanet:30	Hereditary orotic aciduria	HP:0000316	Hypertelorism
Orphanet:30	Hereditary orotic aciduria	HP:0000368	Low-set, posteriorly rotated ears
Orphanet:30	Hereditary orotic aciduria	HP:0000431	Wide nasal bridge
Orphanet:30	Hereditary orotic aciduria	HP:0000494	Downslanted palpebral fissures
Orphanet:30	Hereditary orotic aciduria	HP:0001263	Global developmental delay
Orphanet:30	Hereditary orotic aciduria	HP:0001385	Hip dysplasia
Orphanet:30	Hereditary orotic aciduria	HP:0001643	Patent ductus arteriosus
Orphanet:30	Hereditary orotic aciduria	HP:0001744	Splenomegaly
Orphanet:30	Hereditary orotic aciduria	HP:0001903	Anemia
Orphanet:30	Hereditary orotic aciduria	HP:0002205	Recurrent respiratory infections
Orphanet:30	Hereditary orotic aciduria	HP:0003218	Oroticaciduria
Orphanet:30	Hereditary orotic aciduria	HP:0003355	Aminoaciduria
Orphanet:30	Hereditary orotic aciduria	HP:0003526	Orotic acid crystalluria
Orphanet:30	Hereditary orotic aciduria	HP:0005435	Impaired T cell function
Orphanet:30	Hereditary orotic aciduria	HP:0008388	Abnormality of the toenails
Orphanet:1865	Dyssegmental dysplasia, Silverman-Handmaker type	HP:0000023	Inguinal hernia
Orphanet:1865	Dyssegmental dysplasia, Silverman-Handmaker type	HP:0000175	Cleft palate
Orphanet:1865	Dyssegmental dysplasia, Silverman-Handmaker type	HP:0000347	Micrognathia
Orphanet:1865	Dyssegmental dysplasia, Silverman-Handmaker type	HP:0000457	Depressed nasal ridge
Orphanet:1865	Dyssegmental dysplasia, Silverman-Handmaker type	HP:0000592	Blue sclerae
Orphanet:1865	Dyssegmental dysplasia, Silverman-Handmaker type	HP:0000774	Narrow chest
Orphanet:1865	Dyssegmental dysplasia, Silverman-Handmaker type	HP:0000944	Abnormality of the metaphyses
Orphanet:1865	Dyssegmental dysplasia, Silverman-Handmaker type	HP:0001387	Joint stiffness
Orphanet:1865	Dyssegmental dysplasia, Silverman-Handmaker type	HP:0001537	Umbilical hernia
Orphanet:1865	Dyssegmental dysplasia, Silverman-Handmaker type	HP:0001631	Defect in the atrial septum
Orphanet:1865	Dyssegmental dysplasia, Silverman-Handmaker type	HP:0002093	Respiratory insufficiency
Orphanet:1865	Dyssegmental dysplasia, Silverman-Handmaker type	HP:0002644	Abnormality of pelvic girdle bone morphology
Orphanet:1865	Dyssegmental dysplasia, Silverman-Handmaker type	HP:0002879	Anisospondyly
Orphanet:1865	Dyssegmental dysplasia, Silverman-Handmaker type	HP:0002983	Micromelia
Orphanet:1865	Dyssegmental dysplasia, Silverman-Handmaker type	HP:0006487	Bowing of the long bones
Orphanet:1865	Dyssegmental dysplasia, Silverman-Handmaker type	HP:0008873	Disproportionate short-limb short stature
Orphanet:3103	Roberts syndrome	HP:0000028	Cryptorchidism
Orphanet:3103	Roberts syndrome	HP:0000040	Long penis
Orphanet:3103	Roberts syndrome	HP:0000057	Clitoromegaly
Orphanet:3103	Roberts syndrome	HP:0000113	Polycystic kidney dysplasia
Orphanet:3103	Roberts syndrome	HP:0000175	Cleft palate
Orphanet:3103	Roberts syndrome	HP:0000204	Cleft upper lip
Orphanet:3103	Roberts syndrome	HP:0000218	High palate
Orphanet:3103	Roberts syndrome	HP:0000248	Brachycephaly
Orphanet:3103	Roberts syndrome	HP:0000252	Microcephaly
Orphanet:3103	Roberts syndrome	HP:0000272	Malar flattening
Orphanet:3103	Roberts syndrome	HP:0000316	Hypertelorism
Orphanet:3103	Roberts syndrome	HP:0000347	Micrognathia
Orphanet:3103	Roberts syndrome	HP:0000387	Absent earlobe
Orphanet:3103	Roberts syndrome	HP:0000430	Underdeveloped nasal alae
Orphanet:3103	Roberts syndrome	HP:0000470	Short neck
Orphanet:3103	Roberts syndrome	HP:0000501	Glaucoma
Orphanet:3103	Roberts syndrome	HP:0000518	Cataract
Orphanet:3103	Roberts syndrome	HP:0000520	Proptosis
Orphanet:3103	Roberts syndrome	HP:0000568	Microphthalmos
Orphanet:3103	Roberts syndrome	HP:0000592	Blue sclerae
Orphanet:3103	Roberts syndrome	HP:0000639	Nystagmus
Orphanet:3103	Roberts syndrome	HP:0001156	Brachydactyly syndrome
Orphanet:3103	Roberts syndrome	HP:0001239	Wrist flexion contracture
Orphanet:3103	Roberts syndrome	HP:0001249	Intellectual disability
Orphanet:3103	Roberts syndrome	HP:0001263	Global developmental delay
Orphanet:3103	Roberts syndrome	HP:0001363	Craniosynostosis
Orphanet:3103	Roberts syndrome	HP:0001561	Polyhydramnios
Orphanet:3103	Roberts syndrome	HP:0001622	Premature birth
Orphanet:3103	Roberts syndrome	HP:0001852	Sandal gap
Orphanet:3103	Roberts syndrome	HP:0001873	Thrombocytopenia
Orphanet:3103	Roberts syndrome	HP:0002564	Malformation of the heart and great vessels
Orphanet:3103	Roberts syndrome	HP:0002817	Abnormality of the upper limb
Orphanet:3103	Roberts syndrome	HP:0002974	Radioulnar synostosis
Orphanet:3103	Roberts syndrome	HP:0002984	Hypoplasia of the radius
Orphanet:3103	Roberts syndrome	HP:0004209	Clinodactyly of the 5th finger
Orphanet:3103	Roberts syndrome	HP:0005011	Mesomelic arm shortening
Orphanet:3103	Roberts syndrome	HP:0005048	Synostosis of carpal bones
Orphanet:3103	Roberts syndrome	HP:0005876	Progressive flexion contractures
Orphanet:3103	Roberts syndrome	HP:0006101	Finger syndactyly
Orphanet:3103	Roberts syndrome	HP:0006380	Knee flexion contracture
Orphanet:3103	Roberts syndrome	HP:0006443	Patellar aplasia
Orphanet:3103	Roberts syndrome	HP:0006487	Bowing of the long bones
Orphanet:3103	Roberts syndrome	HP:0007452	Midface capillary hemangioma
Orphanet:3103	Roberts syndrome	HP:0007598	Bilateral single transverse palmar creases
Orphanet:3103	Roberts syndrome	HP:0008070	Sparse hair
Orphanet:3103	Roberts syndrome	HP:0008572	External ear malformation
Orphanet:3103	Roberts syndrome	HP:0008846	Severe intrauterine growth retardation
Orphanet:3103	Roberts syndrome	HP:0008897	Postnatal growth retardation
Orphanet:3103	Roberts syndrome	HP:0009466	Radial deviation of finger
Orphanet:3103	Roberts syndrome	HP:0009601	Aplasia/Hypoplasia of the thumb
Orphanet:3103	Roberts syndrome	HP:0009623	Proximal placement of thumb
Orphanet:3103	Roberts syndrome	HP:0009829	Phocomelia
Orphanet:3103	Roberts syndrome	HP:0009891	Underdeveloped supraorbital ridges
Orphanet:3103	Roberts syndrome	HP:0009943	Complete duplication of thumb phalanx
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0000153	Abnormality of the mouth
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0000135	Hypogonadism
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0000252	Microcephaly
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0000294	Low anterior hairline
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0000347	Micrognathia
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0000399	Prelingual sensorineural hearing impairment
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0000407	Sensorineural hearing impairment
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0000545	Myopia
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0000508	Ptosis
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0000684	Delayed eruption of teeth
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0000708	Behavioral abnormality
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0000736	Short attention span
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0000752	Hyperactivity
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0000855	Insulin resistance
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0000939	Osteoporosis
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0000954	Single transverse palmar crease
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0000957	Cafe-au-lait spot
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0001249	Intellectual disability
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0001256	Intellectual disability, mild
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0001270	Motor delay
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0001508	Failure to thrive
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0004322	Short stature
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0001511	Intrauterine growth retardation
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0001518	Small for gestational age
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0001943	Hypoglycemia
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0001956	Truncal obesity
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0001999	Abnormal facial shape
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0002162	Low posterior hairline
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0002750	Delayed skeletal maturation
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0003265	Neonatal hyperbilirubinemia
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0004209	Clinodactyly of the 5th finger
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0006266	Small placenta
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0007018	Attention deficit hyperactivity disorder
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0007911	Congenital bilateral ptosis
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0008527	Congenital sensorineural hearing impairment
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0008619	Bilateral sensorineural hearing impairment
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0008846	Severe intrauterine growth retardation
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0008850	Severe postnatal growth retardation
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0008897	Postnatal growth retardation
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0011120	Concave nasal ridge
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0011220	Prominent forehead
Orphanet:73272	Growth delay due to insulin-like growth factor type 1 deficiency	HP:0030084	Clinodactyly
Orphanet:97279	Insulinoma	HP:0000364	Hearing abnormality
Orphanet:97279	Insulinoma	HP:0000504	Abnormality of vision
Orphanet:97279	Insulinoma	HP:0000708	Behavioral abnormality
Orphanet:97279	Insulinoma	HP:0000739	Anxiety
Orphanet:97279	Insulinoma	HP:0000825	Hyperinsulinemic hypoglycemia
Orphanet:97279	Insulinoma	HP:0000842	Hyperinsulinemia
Orphanet:97279	Insulinoma	HP:0000975	Hyperhidrosis
Orphanet:97279	Insulinoma	HP:0001250	Seizures
Orphanet:97279	Insulinoma	HP:0001254	Lethargy
Orphanet:97279	Insulinoma	HP:0001259	Coma
Orphanet:97279	Insulinoma	HP:0001337	Tremor
Orphanet:97279	Insulinoma	HP:0001958	Nonketotic hypoglycemia
Orphanet:97279	Insulinoma	HP:0001962	Palpitations
Orphanet:97279	Insulinoma	HP:0001988	Recurrent hypoglycemia
Orphanet:97279	Insulinoma	HP:0002044	Zollinger-Ellison syndrome
Orphanet:97279	Insulinoma	HP:0002494	Abnormal rapid eye movement (REM) sleep
Orphanet:97279	Insulinoma	HP:0002591	Polyphagia
Orphanet:97279	Insulinoma	HP:0003324	Generalized muscle weakness
Orphanet:97279	Insulinoma	HP:0003401	Paresthesia
Orphanet:97279	Insulinoma	HP:0004324	Increased body weight
Orphanet:97279	Insulinoma	HP:0004372	Reduced consciousness/confusion
Orphanet:97279	Insulinoma	HP:0006476	Abnormality of the pancreatic islet cells
Orphanet:97279	Insulinoma	HP:0006767	Pituitary prolactin cell adenoma
Orphanet:97279	Insulinoma	HP:0007159	Fluctuations in consciousness
Orphanet:97279	Insulinoma	HP:0008200	Primary hyperparathyroidism
Orphanet:97279	Insulinoma	HP:0008283	Fasting hyperinsulinemia
Orphanet:97279	Insulinoma	HP:0010534	Transient global amnesia
Orphanet:97279	Insulinoma	HP:0010832	Abnormality of pain sensation
Orphanet:97279	Insulinoma	HP:0011446	Abnormality of higher mental function
Orphanet:97279	Insulinoma	HP:0012051	Reactive hypoglycemia
Orphanet:97279	Insulinoma	HP:0012378	Fatigue
Orphanet:97279	Insulinoma	HP:0100631	Neoplasm of the adrenal gland
Orphanet:97279	Insulinoma	HP:0100634	Neuroendocrine neoplasm
Orphanet:97279	Insulinoma	HP:0100785	Insomnia
Orphanet:48818	Aceruloplasminemia	HP:0000473	Torticollis
Orphanet:48818	Aceruloplasminemia	HP:0000643	Blepharospasm
Orphanet:48818	Aceruloplasminemia	HP:0000708	Behavioral abnormality
Orphanet:48818	Aceruloplasminemia	HP:0000716	Depression
Orphanet:48818	Aceruloplasminemia	HP:0000726	Dementia
Orphanet:48818	Aceruloplasminemia	HP:0000750	Delayed speech and language development
Orphanet:48818	Aceruloplasminemia	HP:0000819	Diabetes mellitus
Orphanet:48818	Aceruloplasminemia	HP:0000821	Hypothyroidism
Orphanet:48818	Aceruloplasminemia	HP:0001251	Ataxia
Orphanet:48818	Aceruloplasminemia	HP:0001260	Dysarthria
Orphanet:48818	Aceruloplasminemia	HP:0001276	Hypertonia
Orphanet:48818	Aceruloplasminemia	HP:0001300	Parkinsonism
Orphanet:48818	Aceruloplasminemia	HP:0001337	Tremor
Orphanet:48818	Aceruloplasminemia	HP:0001635	Congestive heart failure
Orphanet:48818	Aceruloplasminemia	HP:0002072	Chorea
Orphanet:48818	Aceruloplasminemia	HP:0002354	Memory impairment
Orphanet:48818	Aceruloplasminemia	HP:0003281	Increased serum ferritin
Orphanet:48818	Aceruloplasminemia	HP:0004305	Involuntary movements
Orphanet:48818	Aceruloplasminemia	HP:0005505	Refractory anemia
Orphanet:48818	Aceruloplasminemia	HP:0007863	Retinal lesions
Orphanet:48818	Aceruloplasminemia	HP:0010837	Decreased serum ceruloplasmin
Orphanet:48818	Aceruloplasminemia	HP:0012465	Elevated hepatic iron concentration
Orphanet:1912	Fetal hydantoin syndrome	HP:0000028	Cryptorchidism
Orphanet:1912	Fetal hydantoin syndrome	HP:0000048	Bifid scrotum
Orphanet:1912	Fetal hydantoin syndrome	HP:0000154	Wide mouth
Orphanet:1912	Fetal hydantoin syndrome	HP:0000175	Cleft palate
Orphanet:1912	Fetal hydantoin syndrome	HP:0000232	Everted lower lip vermilion
Orphanet:1912	Fetal hydantoin syndrome	HP:0000235	Abnormality of the fontanelles or cranial sutures
Orphanet:1912	Fetal hydantoin syndrome	HP:0000252	Microcephaly
Orphanet:1912	Fetal hydantoin syndrome	HP:0000286	Epicanthus
Orphanet:1912	Fetal hydantoin syndrome	HP:0000316	Hypertelorism
Orphanet:1912	Fetal hydantoin syndrome	HP:0000364	Hearing abnormality
Orphanet:1912	Fetal hydantoin syndrome	HP:0000368	Low-set, posteriorly rotated ears
Orphanet:1912	Fetal hydantoin syndrome	HP:0000377	Abnormality of the pinna
Orphanet:1912	Fetal hydantoin syndrome	HP:0000457	Depressed nasal ridge
Orphanet:1912	Fetal hydantoin syndrome	HP:0000474	Thickened nuchal skin fold
Orphanet:1912	Fetal hydantoin syndrome	HP:0000486	Strabismus
Orphanet:1912	Fetal hydantoin syndrome	HP:0000508	Ptosis
Orphanet:1912	Fetal hydantoin syndrome	HP:0001199	Triphalangeal thumb
