orphanet_code	orphanet_term	hp_code	hp_term
Orphanet:52022	Potocki-Shaffer syndrome	HP:0001903	Anemia
Orphanet:52022	Potocki-Shaffer syndrome	HP:0002667	Nephroblastoma
Orphanet:52022	Potocki-Shaffer syndrome	HP:0002697	Parietal foramina
Orphanet:52022	Potocki-Shaffer syndrome	HP:0002714	Downturned corners of mouth
Orphanet:52022	Potocki-Shaffer syndrome	HP:0004331	Decreased skull ossification
Orphanet:52022	Potocki-Shaffer syndrome	HP:0100777	Exostoses
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0000431	Wide nasal bridge
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0000944	Abnormality of the metaphyses
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0001156	Brachydactyly syndrome
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0001191	Abnormality of the carpal bones
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0001387	Joint stiffness
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0001804	Hypoplastic fingernail
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0002644	Abnormality of pelvic girdle bone morphology
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0002648	Abnormality of calvarial morphology
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0002818	Abnormality of the radius
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0002823	Abnormality of the femur
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0002857	Genu valgum
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0002970	Genu varum
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0002982	Tibial bowing
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0002983	Micromelia
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0002984	Hypoplasia of the radius
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0002986	Radial bowing
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0002992	Abnormality of the tibia
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0002997	Abnormality of the ulna
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0003022	Hypoplasia of the ulna
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0003027	Mesomelia
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0003031	Ulnar bowing
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0003042	Elbow dislocation
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0003063	Abnormality of the humerus
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0003067	Madelung deformity
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0003272	Abnormality of the hip bone
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0004209	Clinodactyly of the 5th finger
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0005019	Diaphyseal thickening
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0005280	Depressed nasal bridge
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0005736	Short tibia
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0005930	Abnormality of epiphysis morphology
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0006248	Limited wrist movement
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0006443	Patellar aplasia
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0006459	Dorsal subluxation of ulna
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0008873	Disproportionate short-limb short stature
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0010579	Cone-shaped epiphysis
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0010624	Aplastic/hypoplastic toenail
DOID:0060847	Léri-Weill dyschondrosteosis	HP:0100777	Exostoses
Orphanet:870	Down syndrome	HP:0000144	Decreased fertility
Orphanet:870	Down syndrome	HP:0000158	Macroglossia
Orphanet:870	Down syndrome	HP:0000160	Narrow mouth
Orphanet:870	Down syndrome	HP:0000164	Abnormality of the teeth
Orphanet:870	Down syndrome	HP:0000179	Thick lower lip vermilion
Orphanet:870	Down syndrome	HP:0000189	Narrow palate
Orphanet:870	Down syndrome	HP:0000194	Open mouth
Orphanet:870	Down syndrome	HP:0000235	Abnormality of the fontanelles or cranial sutures
Orphanet:870	Down syndrome	HP:0000248	Brachycephaly
Orphanet:870	Down syndrome	HP:0000286	Epicanthus
Orphanet:870	Down syndrome	HP:0000405	Conductive hearing impairment
Orphanet:870	Down syndrome	HP:0000457	Depressed nasal ridge
Orphanet:870	Down syndrome	HP:0000470	Short neck
Orphanet:870	Down syndrome	HP:0000474	Thickened nuchal skin fold
Orphanet:870	Down syndrome	HP:0000486	Strabismus
Orphanet:870	Down syndrome	HP:0000518	Cataract
Orphanet:870	Down syndrome	HP:0000545	Myopia
Orphanet:870	Down syndrome	HP:0000582	Upslanted palpebral fissure
Orphanet:870	Down syndrome	HP:0000691	Microdontia
Orphanet:870	Down syndrome	HP:0000821	Hypothyroidism
Orphanet:870	Down syndrome	HP:0001006	Hypotrichosis
Orphanet:870	Down syndrome	HP:0001156	Brachydactyly syndrome
Orphanet:870	Down syndrome	HP:0001249	Intellectual disability
Orphanet:870	Down syndrome	HP:0001252	Muscular hypotonia
Orphanet:870	Down syndrome	HP:0001288	Gait disturbance
Orphanet:870	Down syndrome	HP:0001388	Joint laxity
Orphanet:870	Down syndrome	HP:0001513	Obesity
Orphanet:870	Down syndrome	HP:0001537	Umbilical hernia
Orphanet:870	Down syndrome	HP:0001852	Sandal gap
Orphanet:870	Down syndrome	HP:0002023	Anal atresia
Orphanet:870	Down syndrome	HP:0002251	Aganglionic megacolon
Orphanet:870	Down syndrome	HP:0002376	Developmental regression
Orphanet:870	Down syndrome	HP:0002564	Malformation of the heart and great vessels
Orphanet:870	Down syndrome	HP:0002714	Downturned corners of mouth
Orphanet:870	Down syndrome	HP:0003196	Short nose
Orphanet:870	Down syndrome	HP:0004209	Clinodactyly of the 5th finger
Orphanet:870	Down syndrome	HP:0005280	Depressed nasal bridge
Orphanet:870	Down syndrome	HP:0005978	Type II diabetes mellitus
Orphanet:870	Down syndrome	HP:0006733	Acute megakaryocytic leukemia
Orphanet:870	Down syndrome	HP:0007328	Impaired pain sensation
Orphanet:870	Down syndrome	HP:0007495	Prematurely aged appearance
Orphanet:870	Down syndrome	HP:0007598	Bilateral single transverse palmar creases
Orphanet:870	Down syndrome	HP:0008678	Renal hypoplasia/aplasia
Orphanet:870	Down syndrome	HP:0010808	Protruding tongue
Orphanet:870	Down syndrome	HP:0010978	Abnormality of immune system physiology
Orphanet:870	Down syndrome	HP:0012368	Flat face
Orphanet:870	Down syndrome	HP:0100763	Abnormality of the lymphatic system
Orphanet:870	Down syndrome	HP:0100830	Round ear
DOID:13911	Achromatopsia	HP:0007750	Hypoplasia of the fovea
DOID:13911	Achromatopsia	HP:0007793	Granular macular appearance
DOID:13911	Achromatopsia	HP:0007843	Attenuation of retinal blood vessels
DOID:13911	Achromatopsia	HP:0007939	Blue cone monochromacy
DOID:13911	Achromatopsia	HP:0000505	Visual impairment
DOID:13911	Achromatopsia	HP:0000512	Abnormal electroretinogram
DOID:13911	Achromatopsia	HP:0000577	Exotropia
DOID:13911	Achromatopsia	HP:0000613	Photophobia
DOID:13911	Achromatopsia	HP:0007641	Dyschromatopsia
DOID:13911	Achromatopsia	HP:0007803	Monochromacy
DOID:13911	Achromatopsia	HP:0012043	Pendular nystagmus
DOID:13911	Achromatopsia	HP:0000540	Hypermetropia
DOID:13911	Achromatopsia	HP:0000603	Central scotoma
DOID:13911	Achromatopsia	HP:0007722	Loss of retinal pigment epithelium
DOID:14768	Saethre-Chotzen syndrome	HP:0000028	Cryptorchidism
DOID:14768	Saethre-Chotzen syndrome	HP:0000175	Cleft palate
DOID:14768	Saethre-Chotzen syndrome	HP:0000189	Narrow palate
DOID:14768	Saethre-Chotzen syndrome	HP:0000248	Brachycephaly
DOID:14768	Saethre-Chotzen syndrome	HP:0000270	Delayed cranial suture closure
DOID:14768	Saethre-Chotzen syndrome	HP:0000286	Epicanthus
DOID:14768	Saethre-Chotzen syndrome	HP:0000294	Low anterior hairline
DOID:14768	Saethre-Chotzen syndrome	HP:0000316	Hypertelorism
DOID:14768	Saethre-Chotzen syndrome	HP:0000324	Facial asymmetry
DOID:14768	Saethre-Chotzen syndrome	HP:0000327	Hypoplasia of the maxilla
DOID:14768	Saethre-Chotzen syndrome	HP:0000365	Hearing impairment
DOID:14768	Saethre-Chotzen syndrome	HP:0000369	Low-set ears
DOID:14768	Saethre-Chotzen syndrome	HP:0000405	Conductive hearing impairment
DOID:14768	Saethre-Chotzen syndrome	HP:0000426	Prominent nasal bridge
DOID:14768	Saethre-Chotzen syndrome	HP:0000486	Strabismus
DOID:14768	Saethre-Chotzen syndrome	HP:0000601	Hypotelorism
DOID:14768	Saethre-Chotzen syndrome	HP:0000929	Abnormality of the skull
DOID:14768	Saethre-Chotzen syndrome	HP:0001357	Plagiocephaly
DOID:14768	Saethre-Chotzen syndrome	HP:0001363	Craniosynostosis
DOID:14768	Saethre-Chotzen syndrome	HP:0001822	Hallux valgus
DOID:14768	Saethre-Chotzen syndrome	HP:0002516	Increased intracranial pressure
DOID:14768	Saethre-Chotzen syndrome	HP:0002564	Malformation of the heart and great vessels
DOID:14768	Saethre-Chotzen syndrome	HP:0003312	Abnormal form of the vertebral bodies
DOID:14768	Saethre-Chotzen syndrome	HP:0004209	Clinodactyly of the 5th finger
DOID:14768	Saethre-Chotzen syndrome	HP:0004322	Short stature
DOID:14768	Saethre-Chotzen syndrome	HP:0008551	Microtia
DOID:14768	Saethre-Chotzen syndrome	HP:0010535	Sleep apnea
DOID:14768	Saethre-Chotzen syndrome	HP:0010807	Open bite
DOID:14768	Saethre-Chotzen syndrome	HP:0011386	Narrow internal auditory canal
DOID:14768	Saethre-Chotzen syndrome	HP:0000348	High forehead
DOID:14768	Saethre-Chotzen syndrome	HP:0000407	Sensorineural hearing impairment
DOID:14768	Saethre-Chotzen syndrome	HP:0000444	Convex nasal ridge
DOID:14768	Saethre-Chotzen syndrome	HP:0000508	Ptosis
DOID:14768	Saethre-Chotzen syndrome	HP:0000643	Blepharospasm
DOID:14768	Saethre-Chotzen syndrome	HP:0000646	Amblyopia
DOID:14768	Saethre-Chotzen syndrome	HP:0000648	Optic atrophy
DOID:14768	Saethre-Chotzen syndrome	HP:0001156	Brachydactyly syndrome
DOID:14768	Saethre-Chotzen syndrome	HP:0001199	Triphalangeal thumb
DOID:14768	Saethre-Chotzen syndrome	HP:0001250	Seizures
DOID:14768	Saethre-Chotzen syndrome	HP:0002076	Migraine
DOID:14768	Saethre-Chotzen syndrome	HP:0002342	Intellectual disability, moderate
DOID:14768	Saethre-Chotzen syndrome	HP:0002650	Scoliosis
DOID:14768	Saethre-Chotzen syndrome	HP:0003307	Hyperlordosis
DOID:14768	Saethre-Chotzen syndrome	HP:0005037	Proximal radio-ulnar synostosis
DOID:14768	Saethre-Chotzen syndrome	HP:0005280	Depressed nasal bridge
DOID:14768	Saethre-Chotzen syndrome	HP:0006101	Finger syndactyly
DOID:14768	Saethre-Chotzen syndrome	HP:0007598	Bilateral single transverse palmar creases
DOID:14768	Saethre-Chotzen syndrome	HP:0008572	External ear malformation
DOID:14768	Saethre-Chotzen syndrome	HP:0009738	Abnormality of the antihelix
DOID:14768	Saethre-Chotzen syndrome	HP:0009899	Prominent crus of helix
DOID:14768	Saethre-Chotzen syndrome	HP:0010720	Abnormal hair pattern
DOID:14768	Saethre-Chotzen syndrome	HP:0011304	Broad thumb
DOID:12297	Vogt-Koyanagi-Harada disease	HP:0000499	Abnormality of the eyelashes
DOID:12297	Vogt-Koyanagi-Harada disease	HP:0000501	Glaucoma
DOID:12297	Vogt-Koyanagi-Harada disease	HP:0000505	Visual impairment
DOID:12297	Vogt-Koyanagi-Harada disease	HP:0000518	Cataract
DOID:12297	Vogt-Koyanagi-Harada disease	HP:0000534	Abnormality of the eyebrow
DOID:12297	Vogt-Koyanagi-Harada disease	HP:0000541	Retinal detachment
DOID:12297	Vogt-Koyanagi-Harada disease	HP:0000407	Sensorineural hearing impairment
DOID:12297	Vogt-Koyanagi-Harada disease	HP:0001045	Vitiligo
DOID:12297	Vogt-Koyanagi-Harada disease	HP:0001053	Hypopigmented skin patches
DOID:12297	Vogt-Koyanagi-Harada disease	HP:0002209	Sparse scalp hair
DOID:12297	Vogt-Koyanagi-Harada disease	HP:0002216	Premature graying of hair
DOID:12297	Vogt-Koyanagi-Harada disease	HP:0002290	Poliosis
DOID:12297	Vogt-Koyanagi-Harada disease	HP:0004322	Short stature
DOID:12297	Vogt-Koyanagi-Harada disease	HP:0100543	Cognitive impairment
Orphanet:1149	Arthrogryposis-like syndrome	HP:0000889	Abnormality of the clavicle
Orphanet:1149	Arthrogryposis-like syndrome	HP:0000995	Melanocytic nevus
Orphanet:1149	Arthrogryposis-like syndrome	HP:0001288	Gait disturbance
Orphanet:1149	Arthrogryposis-like syndrome	HP:0001315	Reduced tendon reflexes
Orphanet:1149	Arthrogryposis-like syndrome	HP:0001387	Joint stiffness
Orphanet:1149	Arthrogryposis-like syndrome	HP:0001883	Talipes
Orphanet:1149	Arthrogryposis-like syndrome	HP:0002650	Scoliosis
Orphanet:1149	Arthrogryposis-like syndrome	HP:0003312	Abnormal form of the vertebral bodies
Orphanet:1149	Arthrogryposis-like syndrome	HP:0006498	Aplasia/Hypoplasia of the patella
Orphanet:1149	Arthrogryposis-like syndrome	HP:0006501	Aplasia/Hypoplasia of the radius
DOID:0080177	Hepatic veno-occlusive disease	HP:0000083	Renal insufficiency
DOID:0080177	Hepatic veno-occlusive disease	HP:0000952	Jaundice
DOID:0080177	Hepatic veno-occlusive disease	HP:0001541	Ascites
DOID:0080177	Hepatic veno-occlusive disease	HP:0002027	Abdominal pain
DOID:0080177	Hepatic veno-occlusive disease	HP:0002240	Hepatomegaly
DOID:0080177	Hepatic veno-occlusive disease	HP:0002878	Respiratory failure
DOID:0080177	Hepatic veno-occlusive disease	HP:0002910	Elevated hepatic transaminases
DOID:0080177	Hepatic veno-occlusive disease	HP:0003573	Increased total bilirubin
DOID:0080177	Hepatic veno-occlusive disease	HP:0004324	Increased body weight
DOID:0080177	Hepatic veno-occlusive disease	HP:0001928	Abnormality of coagulation
DOID:0080177	Hepatic veno-occlusive disease	HP:0003645	Prolonged partial thromboplastin time
DOID:0080177	Hepatic veno-occlusive disease	HP:0002480	Hepatic encephalopathy
DOID:13372	Alpha-1-antitrypsin deficiency	HP:0000100	Nephrotic syndrome
DOID:13372	Alpha-1-antitrypsin deficiency	HP:0000952	Jaundice
DOID:13372	Alpha-1-antitrypsin deficiency	HP:0001399	Hepatic failure
DOID:13372	Alpha-1-antitrypsin deficiency	HP:0002097	Emphysema
DOID:13372	Alpha-1-antitrypsin deficiency	HP:0002240	Hepatomegaly
DOID:13372	Alpha-1-antitrypsin deficiency	HP:0012115	Hepatitis
Orphanet:2795	Polycystic ovaries-urethral sphincter dysfunction syndrome	HP:0000147	Polycystic ovaries
Orphanet:2795	Polycystic ovaries-urethral sphincter dysfunction syndrome	HP:0000795	Abnormality of the urethra
Orphanet:2795	Polycystic ovaries-urethral sphincter dysfunction syndrome	HP:0003457	EMG abnormality
Orphanet:2795	Polycystic ovaries-urethral sphincter dysfunction syndrome	HP:0100518	Dysuria
Orphanet:2795	Polycystic ovaries-urethral sphincter dysfunction syndrome	HP:0000016	Urinary retention
Orphanet:2795	Polycystic ovaries-urethral sphincter dysfunction syndrome	HP:0000876	Oligomenorrhea
Orphanet:2795	Polycystic ovaries-urethral sphincter dysfunction syndrome	HP:0001007	Hirsutism
Orphanet:2795	Polycystic ovaries-urethral sphincter dysfunction syndrome	HP:0001061	Acne
Orphanet:2795	Polycystic ovaries-urethral sphincter dysfunction syndrome	HP:0000020	Urinary incontinence
Orphanet:2795	Polycystic ovaries-urethral sphincter dysfunction syndrome	HP:0000132	Menorrhagia
Orphanet:2795	Polycystic ovaries-urethral sphincter dysfunction syndrome	HP:0000137	Abnormality of the ovary
Orphanet:2795	Polycystic ovaries-urethral sphincter dysfunction syndrome	HP:0000141	Amenorrhea
Orphanet:523	Hereditary leiomyomatosis and renal cell cancer	HP:0000131	Uterine leiomyoma
Orphanet:523	Hereditary leiomyomatosis and renal cell cancer	HP:0000518	Cataract
Orphanet:523	Hereditary leiomyomatosis and renal cell cancer	HP:0000989	Pruritus
Orphanet:523	Hereditary leiomyomatosis and renal cell cancer	HP:0002891	Uterine leiomyosarcoma
Orphanet:523	Hereditary leiomyomatosis and renal cell cancer	HP:0003011	Abnormality of the musculature
Orphanet:523	Hereditary leiomyomatosis and renal cell cancer	HP:0006732	Papillary renal cell carcinoma type 2
Orphanet:523	Hereditary leiomyomatosis and renal cell cancer	HP:0007437	Multiple cutaneous leiomyomas
Orphanet:523	Hereditary leiomyomatosis and renal cell cancer	HP:0007620	Cutaneous leiomyoma
Orphanet:523	Hereditary leiomyomatosis and renal cell cancer	HP:0100580	Barrett esophagus
Orphanet:523	Hereditary leiomyomatosis and renal cell cancer	HP:0100650	Vaginal neoplasm
Orphanet:523	Hereditary leiomyomatosis and renal cell cancer	HP:0100751	Esophageal neoplasm
Orphanet:596	X-linked centronuclear myopathy	HP:0000298	Mask-like facies
Orphanet:596	X-linked centronuclear myopathy	HP:0000508	Ptosis
Orphanet:596	X-linked centronuclear myopathy	HP:0000544	External ophthalmoplegia
Orphanet:596	X-linked centronuclear myopathy	HP:0001048	Cavernous hemangioma
Orphanet:596	X-linked centronuclear myopathy	HP:0001250	Seizures
Orphanet:596	X-linked centronuclear myopathy	HP:0001252	Muscular hypotonia
Orphanet:596	X-linked centronuclear myopathy	HP:0001284	Areflexia
Orphanet:596	X-linked centronuclear myopathy	HP:0001288	Gait disturbance
Orphanet:596	X-linked centronuclear myopathy	HP:0001678	Atrioventricular block
Orphanet:596	X-linked centronuclear myopathy	HP:0002346	Head tremor
Orphanet:596	X-linked centronuclear myopathy	HP:0002650	Scoliosis
Orphanet:596	X-linked centronuclear myopathy	HP:0003202	Skeletal muscle atrophy
Orphanet:596	X-linked centronuclear myopathy	HP:0003457	EMG abnormality
Orphanet:596	X-linked centronuclear myopathy	HP:0004887	Respiratory failure requiring assisted ventilation
Orphanet:1997	Blepharo-cheilo-odontic syndrome	HP:0000316	Hypertelorism
Orphanet:1997	Blepharo-cheilo-odontic syndrome	HP:0000405	Conductive hearing impairment
Orphanet:1997	Blepharo-cheilo-odontic syndrome	HP:0000478	Abnormality of the eye
Orphanet:1997	Blepharo-cheilo-odontic syndrome	HP:0000492	Abnormality of the eyelid
Orphanet:1997	Blepharo-cheilo-odontic syndrome	HP:0000504	Abnormality of vision
Orphanet:1997	Blepharo-cheilo-odontic syndrome	HP:0000670	Carious teeth
Orphanet:1997	Blepharo-cheilo-odontic syndrome	HP:0000698	Conical tooth
Orphanet:1997	Blepharo-cheilo-odontic syndrome	HP:0002023	Anal atresia
Orphanet:1997	Blepharo-cheilo-odontic syndrome	HP:0002744	Bilateral cleft lip and palate
Orphanet:1997	Blepharo-cheilo-odontic syndrome	HP:0006101	Finger syndactyly
Orphanet:1997	Blepharo-cheilo-odontic syndrome	HP:0007651	Ectropion of lower eyelids
Orphanet:1997	Blepharo-cheilo-odontic syndrome	HP:0009743	Distichiasis
Orphanet:1997	Blepharo-cheilo-odontic syndrome	HP:0011362	Abnormal hair quantity
Orphanet:1997	Blepharo-cheilo-odontic syndrome	HP:0012905	Euryblepharon
Orphanet:1997	Blepharo-cheilo-odontic syndrome	HP:0200040	Epidermoid cyst
DOID:14686	Axenfeld-Rieger syndrome	HP:0000047	Hypospadias
DOID:14686	Axenfeld-Rieger syndrome	HP:0000232	Everted lower lip vermilion
DOID:14686	Axenfeld-Rieger syndrome	HP:0000316	Hypertelorism
DOID:14686	Axenfeld-Rieger syndrome	HP:0000327	Hypoplasia of the maxilla
DOID:14686	Axenfeld-Rieger syndrome	HP:0000365	Hearing impairment
DOID:14686	Axenfeld-Rieger syndrome	HP:0000431	Wide nasal bridge
DOID:14686	Axenfeld-Rieger syndrome	HP:0000501	Glaucoma
DOID:14686	Axenfeld-Rieger syndrome	HP:0000506	Telecanthus
DOID:14686	Axenfeld-Rieger syndrome	HP:0000593	Abnormality of the anterior chamber
DOID:14686	Axenfeld-Rieger syndrome	HP:0000627	Posterior embryotoxon
DOID:14686	Axenfeld-Rieger syndrome	HP:0000668	Hypodontia
DOID:14686	Axenfeld-Rieger syndrome	HP:0000691	Microdontia
DOID:14686	Axenfeld-Rieger syndrome	HP:0000864	Abnormality of the hypothalamus-pituitary axis
DOID:14686	Axenfeld-Rieger syndrome	HP:0001510	Growth delay
DOID:14686	Axenfeld-Rieger syndrome	HP:0001582	Redundant skin
DOID:14686	Axenfeld-Rieger syndrome	HP:0002025	Anal stenosis
DOID:14686	Axenfeld-Rieger syndrome	HP:0002564	Malformation of the heart and great vessels
DOID:14686	Axenfeld-Rieger syndrome	HP:0005280	Depressed nasal bridge
DOID:14686	Axenfeld-Rieger syndrome	HP:0008053	Aplasia/Hypoplasia of the iris
DOID:14686	Axenfeld-Rieger syndrome	HP:0011220	Prominent forehead
DOID:14686	Axenfeld-Rieger syndrome	HP:0011800	Midface retrusion
Orphanet:1321	Camptodactyly-fibrous tissue hyperplasia-skeletal dysplasia syndrome	HP:0000280	Coarse facial features
Orphanet:1321	Camptodactyly-fibrous tissue hyperplasia-skeletal dysplasia syndrome	HP:0000298	Mask-like facies
Orphanet:1321	Camptodactyly-fibrous tissue hyperplasia-skeletal dysplasia syndrome	HP:0000445	Wide nose
Orphanet:1321	Camptodactyly-fibrous tissue hyperplasia-skeletal dysplasia syndrome	HP:0001166	Arachnodactyly
Orphanet:1321	Camptodactyly-fibrous tissue hyperplasia-skeletal dysplasia syndrome	HP:0001256	Intellectual disability, mild
Orphanet:1321	Camptodactyly-fibrous tissue hyperplasia-skeletal dysplasia syndrome	HP:0001643	Patent ductus arteriosus
Orphanet:1321	Camptodactyly-fibrous tissue hyperplasia-skeletal dysplasia syndrome	HP:0002650	Scoliosis
Orphanet:1321	Camptodactyly-fibrous tissue hyperplasia-skeletal dysplasia syndrome	HP:0100490	Camptodactyly of finger
Orphanet:26	Methylmalonic acidemia with homocystinuria	HP:0000238	Hydrocephalus
Orphanet:26	Methylmalonic acidemia with homocystinuria	HP:0000252	Microcephaly
Orphanet:26	Methylmalonic acidemia with homocystinuria	HP:0001250	Seizures
Orphanet:26	Methylmalonic acidemia with homocystinuria	HP:0001254	Lethargy
Orphanet:26	Methylmalonic acidemia with homocystinuria	HP:0001263	Global developmental delay
Orphanet:26	Methylmalonic acidemia with homocystinuria	HP:0001288	Gait disturbance
Orphanet:26	Methylmalonic acidemia with homocystinuria	HP:0000488	Retinopathy
Orphanet:26	Methylmalonic acidemia with homocystinuria	HP:0000708	Behavioral abnormality
Orphanet:26	Methylmalonic acidemia with homocystinuria	HP:0000988	Skin rash
Orphanet:26	Methylmalonic acidemia with homocystinuria	HP:0001249	Intellectual disability
Orphanet:26	Methylmalonic acidemia with homocystinuria	HP:0001252	Muscular hypotonia
Orphanet:26	Methylmalonic acidemia with homocystinuria	HP:0001508	Failure to thrive
Orphanet:26	Methylmalonic acidemia with homocystinuria	HP:0001980	Megaloblastic bone marrow
Orphanet:26	Methylmalonic acidemia with homocystinuria	HP:0002564	Malformation of the heart and great vessels
Orphanet:26	Methylmalonic acidemia with homocystinuria	HP:0011968	Feeding difficulties
Orphanet:26	Methylmalonic acidemia with homocystinuria	HP:0012378	Fatigue
Orphanet:26	Methylmalonic acidemia with homocystinuria	HP:0100022	Abnormality of movement
Orphanet:1551	Familial benign copper deficiency	HP:0000431	Wide nasal bridge
Orphanet:1551	Familial benign copper deficiency	HP:0001061	Acne
Orphanet:1551	Familial benign copper deficiency	HP:0001250	Seizures
Orphanet:1551	Familial benign copper deficiency	HP:0001252	Muscular hypotonia
Orphanet:1551	Familial benign copper deficiency	HP:0001903	Anemia
Orphanet:1551	Familial benign copper deficiency	HP:0002002	Deep philtrum
Orphanet:1551	Familial benign copper deficiency	HP:0002234	Early balding
Orphanet:1551	Familial benign copper deficiency	HP:0004322	Short stature
Orphanet:1551	Familial benign copper deficiency	HP:0005019	Diaphyseal thickening
Orphanet:1551	Familial benign copper deficiency	HP:0008060	Aplasia/Hypoplasia of the fovea
Orphanet:1551	Familial benign copper deficiency	HP:0010978	Abnormality of immune system physiology
Orphanet:1551	Familial benign copper deficiency	HP:0011967	Hypocupremia
Orphanet:1745	Distal trisomy 6p	HP:0000079	Abnormality of the urinary system
Orphanet:1745	Distal trisomy 6p	HP:0000089	Renal hypoplasia
Orphanet:1745	Distal trisomy 6p	HP:0000126	Hydronephrosis
Orphanet:1745	Distal trisomy 6p	HP:0000160	Narrow mouth
Orphanet:1745	Distal trisomy 6p	HP:0000233	Thin vermilion border
Orphanet:1745	Distal trisomy 6p	HP:0000307	Pointed chin
Orphanet:1745	Distal trisomy 6p	HP:0000347	Micrognathia
Orphanet:1745	Distal trisomy 6p	HP:0000369	Low-set ears
Orphanet:1745	Distal trisomy 6p	HP:0000426	Prominent nasal bridge
Orphanet:1745	Distal trisomy 6p	HP:0000470	Short neck
Orphanet:1745	Distal trisomy 6p	HP:0000486	Strabismus
Orphanet:1745	Distal trisomy 6p	HP:0000499	Abnormality of the eyelashes
Orphanet:1745	Distal trisomy 6p	HP:0000508	Ptosis
Orphanet:1745	Distal trisomy 6p	HP:0000518	Cataract
Orphanet:1745	Distal trisomy 6p	HP:0000581	Blepharophimosis
Orphanet:1745	Distal trisomy 6p	HP:0000639	Nystagmus
Orphanet:1745	Distal trisomy 6p	HP:0000958	Dry skin
Orphanet:1745	Distal trisomy 6p	HP:0000960	Sacral dimple
Orphanet:1745	Distal trisomy 6p	HP:0001263	Global developmental delay
Orphanet:1745	Distal trisomy 6p	HP:0001511	Intrauterine growth retardation
Orphanet:1745	Distal trisomy 6p	HP:0002007	Frontal bossing
Orphanet:1745	Distal trisomy 6p	HP:0002101	Abnormal lung lobation
Orphanet:1745	Distal trisomy 6p	HP:0002213	Fine hair
Orphanet:1745	Distal trisomy 6p	HP:0002564	Malformation of the heart and great vessels
Orphanet:1745	Distal trisomy 6p	HP:0002916	Abnormality of chromosome segregation
Orphanet:1745	Distal trisomy 6p	HP:0004322	Short stature
Orphanet:1745	Distal trisomy 6p	HP:0006610	Wide intermamillary distance
Orphanet:1745	Distal trisomy 6p	HP:0008056	Aplasia/Hypoplasia affecting the eye
Orphanet:1745	Distal trisomy 6p	HP:0009896	Abnormality of the antitragus
Orphanet:1745	Distal trisomy 6p	HP:0009906	Aplasia/Hypoplasia of the earlobes
Orphanet:1745	Distal trisomy 6p	HP:0011362	Abnormal hair quantity
Orphanet:1745	Distal trisomy 6p	HP:0100790	Hernia
Orphanet:1745	Distal trisomy 6p	HP:0100818	Long thorax
Orphanet:79501	Punctate palmoplantar keratoderma type 1	HP:0000982	Palmoplantar keratoderma
Orphanet:79501	Punctate palmoplantar keratoderma type 1	HP:0001597	Abnormality of the nail
Orphanet:79501	Punctate palmoplantar keratoderma type 1	HP:0002894	Neoplasm of the pancreas
Orphanet:79501	Punctate palmoplantar keratoderma type 1	HP:0003002	Breast carcinoma
Orphanet:79501	Punctate palmoplantar keratoderma type 1	HP:0003003	Colon cancer
Orphanet:79501	Punctate palmoplantar keratoderma type 1	HP:0005584	Renal cell carcinoma
Orphanet:79501	Punctate palmoplantar keratoderma type 1	HP:0006740	Transitional cell carcinoma of the bladder
Orphanet:79501	Punctate palmoplantar keratoderma type 1	HP:0012189	Hodgkin lymphoma
DOID:3319	Lymphangioleiomyomatosis	HP:0000008	Abnormality of female internal genitalia
DOID:3319	Lymphangioleiomyomatosis	HP:0000238	Hydrocephalus
