symptom_id	symptom_name
HP:0030190	Oral motor hypotonia
HP:0002132	Porencephaly
HP:0007302	Bipolar affective disorder
HP:0006707	Abnormality of the hepatic vasculature
HP:0001939	Abnormality of metabolism/homeostasis
HP:0002133	Status epilepticus
HP:0000546	Retinal degeneration
HP:0001300	Parkinsonism
HP:0002067	Bradykinesia
HP:0002310	Orofacial dyskinesia
HP:0003236	Elevated serum creatine phosphokinase
HP:0000377	Abnormality of the pinna
HP:0000455	Broad nasal tip
HP:0002804	Arthrogryposis multiplex congenita
HP:0003275	Narrow pelvis bone
HP:0006443	Patellar aplasia
HP:0000926	Platyspondyly
HP:0002251	Aganglionic megacolon
HP:0002651	Spondyloepimetaphyseal dysplasia
HP:0005930	Abnormality of epiphysis morphology
HP:0011849	Abnormal bone ossification
HP:0100777	Exostoses
HP:0100866	Short iliac bones
HP:0000121	Nephrocalcinosis
HP:0000168	Abnormality of the gingiva
HP:0000230	Gingivitis
HP:0001609	Hoarse voice
HP:0007470	Periarticular subcutaneous nodules
HP:0100249	Calcification of muscles
HP:0001266	Choreoathetosis
HP:0002607	Bowel incontinence
HP:0100026	Arteriovenous malformation
HP:0000048	Bifid scrotum
HP:0000062	Ambiguous genitalia
HP:0008288	Nonketotic hyperglycinemia
HP:0009754	Fibrous syngnathia
HP:0009755	Ankyloblepharon
HP:0000284	Abnormality of the ocular region
HP:0000647	Sclerocornea
HP:0000766	Abnormality of the sternum
HP:0001321	Cerebellar hypoplasia
HP:0001627	Abnormal heart morphology
HP:0002408	Cerebral arteriovenous malformation
HP:0002616	Aortic root dilatation
HP:0004374	Hemiplegia/hemiparesis
HP:0005344	Abnormality of the carotid arteries
HP:0007797	Retinal vascular malformation
HP:0009145	Abnormality of cerebral artery
HP:0100028	Ectopic thyroid
HP:0100719	Lens coloboma
HP:0001107	Ocular albinism
HP:0000543	Optic disc pallor
HP:0010554	Cutaneous finger syndactyly
HP:0002521	Hypsarrhythmia
HP:0003282	Low alkaline phosphatase
HP:0003700	Generalized amyotrophy
HP:0001054	Numerous nevi
HP:0007328	Impaired pain sensation
HP:0009908	Anterior creases of earlobe
HP:0011265	Cleft earlobe
HP:0011343	Moderate global developmental delay
HP:0012751	Abnormal basal ganglia MRI signal intensity
HP:0030353	Decreased serum insulin-like growth factor 1
HP:0007281	Developmental stagnation
HP:0000147	Polycystic ovaries
HP:0000698	Conical tooth
HP:0001804	Hypoplastic fingernail
HP:0001808	Fragile nails
HP:0006349	Agenesis of permanent teeth
HP:0008402	Ridged fingernail
HP:0012746	Thin toenail
HP:0000581	Blepharophimosis
HP:0001558	Decreased fetal movement
HP:0002103	Abnormality of the pleura
HP:0002324	Hydranencephaly
HP:0002828	Multiple joint contractures
HP:0010662	Abnormality of the diencephalon
HP:0000929	Abnormality of the skull
HP:0001063	Acrocyanosis
HP:0001786	Narrow foot
HP:0002186	Apraxia
HP:0002357	Dysphasia
HP:0002445	Tetraplegia
HP:0003199	Decreased muscle mass
HP:0012742	Thin fingernail
HP:0001972	Macrocytic anemia
HP:0001987	Hyperammonemia
HP:0002273	Tetraparesis
HP:0000787	Nephrolithiasis
HP:0001528	Hemihypertrophy
HP:0008341	Distal renal tubular acidosis
HP:0000962	Hyperkeratosis
HP:0001036	Parakeratosis
HP:0002664	Neoplasm
HP:0012034	Liposarcoma
HP:0100816	Lip hyperpigmentation
HP:0030078	Lung adenocarcinoma
HP:0005597	Congenital alopecia totalis
HP:0100798	Fingernail dysplasia
HP:0000027	Azoospermia
HP:0000035	Abnormality of the testis
HP:0000072	Hydroureter
HP:0000492	Abnormality of the eyelid
HP:0000813	Bicornuate uterus
HP:0000864	Abnormality of the hypothalamus-pituitary axis
HP:0001000	Abnormality of skin pigmentation
HP:0001760	Abnormality of the foot
HP:0001871	Abnormality of blood and blood-forming tissues
HP:0002245	Meckel diverticulum
HP:0003220	Abnormality of chromosome stability
HP:0005522	Pyridoxine-responsive sideroblastic anemia
HP:0006265	Aplasia/Hypoplasia of fingers
HP:0006824	Cranial nerve paralysis
HP:0007874	Almond-shaped palpebral fissure
HP:0008053	Aplasia/Hypoplasia of the iris
HP:0010293	Aplasia/Hypoplasia of the uvula
HP:0010469	Aplasia of the testes
HP:0012041	Decreased fertility in males
HP:0012210	Abnormal renal morphology
HP:0012639	Abnormality of nervous system morphology
HP:0012745	Short palpebral fissure
HP:0100587	Abnormality of the preputium
HP:0100760	Clubbing of toes
HP:0100867	Duodenal stenosis
HP:0000426	Prominent nasal bridge
HP:0004397	Ectopic anus
HP:0009720	Adenoma sebaceum
HP:0012035	Steatocystoma multiplex
HP:0003301	Irregular vertebral endplates
HP:0004348	Abnormality of bone mineral density
HP:0005019	Diaphyseal thickening
HP:0008833	Irregular acetabular roof
HP:0008848	Moderately short stature
HP:0040075	Hypopituitarism
HP:0000824	Growth hormone deficiency
HP:0002920	Decreased circulating ACTH level
HP:0008245	Pituitary hypothyroidism
HP:0009888	Abnormality of secondary sexual hair
HP:0010311	Aplasia/Hypoplasia of the breasts
HP:0010627	Anterior pituitary hypoplasia
HP:0040086	Abnormal prolactin level
HP:0000839	Pituitary dwarfism
HP:0005625	Osteoporosis of vertebrae
HP:0011755	Ectopic posterior pituitary
HP:0012731	Ectopic anterior pituitary gland
HP:0000946	Hypoplastic ilia
HP:0002209	Sparse scalp hair
HP:0003175	Hypoplastic ischia
HP:0003273	Hip contracture
HP:0006380	Knee flexion contracture
HP:0008665	Clitoral hypertrophy
HP:0000925	Abnormality of the vertebral column
HP:0010729	Cherry red spot of the macula
HP:0002354	Memory impairment
HP:0004372	Reduced consciousness/confusion
HP:0008063	Aplasia/Hypoplasia of the lens
HP:0000014	Abnormality of the bladder
HP:0000796	Urethral obstruction
HP:0001030	Fragile skin
HP:0001600	Abnormality of the larynx
HP:0001802	Absent toenail
HP:0001817	Absent fingernail
HP:0006297	Hypoplasia of dental enamel
HP:0100577	Urinary bladder inflammation
HP:0200020	Corneal erosion
HP:0200097	Oral mucosal blisters
HP:0000691	Microdontia
HP:0002648	Abnormality of calvarial morphology
HP:0002659	Increased susceptibility to fractures
HP:0003510	Severe short stature
HP:0006283	Multiple unerupted teeth
HP:0008905	Rhizomelia
HP:0000554	Uveitis
HP:0001034	Hypermelanotic macule
HP:0001055	Erysipelas
HP:0001637	Abnormality of the myocardium
HP:0001701	Pericarditis
HP:0001954	Episodic fever
HP:0002102	Pleuritis
HP:0003565	Elevated erythrocyte sedimentation rate
HP:0011227	Elevated C-reactive protein level
HP:0100537	Fasciitis
HP:0100539	Periorbital edema
HP:0100614	Myositis
HP:0100796	Orchitis
HP:0000202	Oral cleft
HP:0000491	Keratitis
HP:0000573	Retinal hemorrhage
HP:0001595	Abnormality of the hair
HP:0001810	Dystrophic toenail
HP:0001821	Broad nail
HP:0002637	Cerebral ischemia
HP:0004050	Absent hand
HP:0004097	Deviation of finger
HP:0005922	Abnormal hand morphology
HP:0007850	Retinal vascular proliferation
HP:0200043	Verrucae
HP:0005588	Patchy palmoplantar keratoderma
HP:0007513	Generalized hypopigmentation
HP:0011364	White hair
HP:0003071	Flattened epiphysis
HP:0003370	Flat capital femoral epiphysis
HP:0003393	Thenar muscle atrophy
HP:0006429	Broad femoral neck
HP:0100864	Short femoral neck
HP:0000403	Recurrent otitis media
HP:0000894	Short clavicles
HP:0002474	Expressive language delay
HP:0003037	Enlarged joints
HP:0006585	Congenital pseudoarthrosis of the clavicle
HP:0007058	Generalized cerebral atrophy/hypoplasia
HP:0010957	Congenital posterior urethral valve
HP:0100736	Abnormality of the soft palate
HP:0007546	Linear hyperpigmentation
HP:0100324	Scleroderma
HP:0000288	Abnormality of the philtrum
HP:0009601	Aplasia/Hypoplasia of the thumb
HP:0000921	Missing ribs
HP:0001702	Abnormality of the tricuspid valve
HP:0100563	Diastomatomyelia
HP:0002323	Anencephaly
HP:0002475	Myelomeningocele
HP:0005857	Cervical spina bifida
HP:0010301	Spinal dysraphism
HP:0010309	Bifid sternum
HP:0000572	Visual loss
HP:0000656	Ectropion
HP:0002043	Esophageal stricture
HP:0003073	Hypoalbuminemia
HP:0004057	Mitten deformity
HP:0004378	Abnormality of the anus
HP:0005505	Refractory anemia
HP:0006739	Squamous cell carcinoma of the skin
HP:0010296	Ankyloglossia
HP:0011457	Loss of eyelashes
HP:0000054	Micropenis
HP:0000914	Shield chest
HP:0100853	Hypoplastic areola
HP:0001659	Aortic regurgitation
HP:0008391	Dystrophic fingernails
HP:0011107	Recurrent aphthous stomatitis
HP:0100773	Cartilage destruction
HP:0200039	Pustule
HP:0001339	Lissencephaly
HP:0001543	Gastroschisis
HP:0002247	Duodenal atresia
HP:0003396	Syringomyelia
HP:0008465	Absent vertebrae
HP:0009939	Mandibular aplasia
HP:0012294	Abnormality of the occipital bone
HP:0001952	Abnormal glucose tolerance
HP:0002459	Dysautonomia
HP:0005307	Postural hypotension with compensatory tachycardia
HP:0100503	Vitamin B1 deficiency
HP:0012332	Abnormal autonomic nervous system physiology
HP:0012339	Increased resting energy expenditure
HP:0001406	Intrahepatic cholestasis
HP:0011967	Hypocupremia
HP:0001840	Metatarsus adductus
HP:0004607	Anterior beaking of lower thoracic vertebrae
HP:0008155	Mucopolysacchariduria
HP:0000143	Rectovaginal fistula
HP:0000162	Glossoptosis
HP:0000370	Abnormality of the middle ear
HP:0000625	Cleft eyelid
HP:0000643	Blepharospasm
HP:0000778	Hypoplasia of the thymus
HP:0000834	Abnormality of the adrenal glands
HP:0005701	Multiple enchondromatosis
HP:0005990	Thyroid hypoplasia
HP:0011219	Short face
HP:0011386	Narrow internal auditory canal
HP:0005268	Spontaneous abortion
HP:0400008	Menometrorrhagia
HP:0000869	Secondary amenorrhea
HP:0001769	Broad foot
HP:0010562	Keloids
HP:0001061	Acne
HP:0003765	Psoriasis
HP:0004396	Poor appetite
HP:0005464	Craniofacial osteosclerosis
HP:0100847	Palmoplantar pustulosis
HP:0000822	Hypertension
HP:0002155	Hypertriglyceridemia
HP:0000163	Abnormality of the oral cavity
HP:0002645	Wormian bones
HP:0003016	Metaphyseal widening
HP:0003097	Short femur
HP:0003270	Abdominal distention
HP:0010656	Abnormal epiphyseal ossification
HP:0000464	Abnormality of the neck
HP:0002948	Vertebral fusion
HP:0004408	Abnormality of the sense of smell
HP:0008422	Vertebral wedging
HP:0010610	Palmar pits
HP:0010612	Plantar pits
HP:0003028	Abnormality of the ankles
HP:0003086	Acromesomelia
HP:0006011	Cuboidal metacarpal
HP:0006014	Abnormally shaped carpal bones
HP:0008890	Severe short-limb dwarfism
HP:0001012	Multiple lipomas
HP:0100021	Cerebral palsy
HP:0100453	Osteolytic defects of the middle phalanx of the 4th toe
HP:0002211	White forelock
HP:0007544	Piebaldism
HP:0003003	Colon cancer
HP:0100843	Glioblastoma
HP:0000737	Irritability
HP:0002516	Increased intracranial pressure
HP:0100743	Neoplasm of the rectum
HP:0001123	Visual field defect
HP:0002893	Pituitary adenoma
HP:0002894	Neoplasm of the pancreas
HP:0006725	Pancreatic adenocarcinoma
HP:0010526	Dysgraphia
HP:0010622	Neoplasm of the skeletal system
HP:0010786	Urinary tract neoplasm
HP:0012113	Abnormality of creatine metabolism
HP:0100031	Neoplasm of the thyroid gland
HP:0100571	Cardiac diverticulum
HP:0100576	Amaurosis fugax
HP:0200008	Intestinal polyposis
HP:0000437	Depressed nasal tip
HP:0001103	Abnormality of the macula
HP:0001947	Renal tubular acidosis
HP:0004315	IgG deficiency
HP:0005374	Cellular immunodeficiency
HP:0005999	Ureteral atresia
HP:0007314	White matter neuronal heterotopia
HP:0008348	Immunoglobulin IgG2 deficiency
HP:0012110	Hypoplasia of the pons
HP:0001287	Meningitis
HP:0001698	Pericardial effusion
HP:0002091	Restrictive lung disease
HP:0002202	Pleural effusion
HP:0002665	Lymphoma
HP:0002718	Recurrent bacterial infections
HP:0004431	Complement deficiency
HP:0006536	Obstructive lung disease
HP:0011944	Small vessel vasculitis
HP:0100326	Immunologic hypersensitivity
HP:0100533	Inflammatory abnormality of the eye
HP:0100534	Episcleritis
HP:0100665	Angioedema
HP:0100820	Glomerulopathy
HP:0000123	Nephritis
HP:0000831	Insulin-resistant diabetes mellitus
HP:0000833	Glucose intolerance
HP:0001946	Ketosis
HP:0001953	Diabetic ketoacidosis
HP:0002090	Pneumonia
HP:0002725	Systemic lupus erythematosus
HP:0003074	Hyperglycemia
HP:0003076	Glycosuria
HP:0003237	Increased IgG level
HP:0003261	Increased IgA level
HP:0003493	Antinuclear antibody positivity
HP:0004323	Abnormality of body weight
HP:0004359	Abnormality of fatty-acid metabolism
HP:0004361	Abnormality of circulating leptin level
HP:0004924	Abnormal oral glucose tolerance
HP:0005416	Decreased serum complement factor B
HP:0006775	Multiple myeloma
HP:0008283	Fasting hyperinsulinemia
HP:0008675	Enlarged polycystic ovaries
HP:0010286	Abnormality of the salivary glands
HP:0011998	Postprandial hyperglycemia
HP:0012153	Hypotriglyceridemia
HP:0012189	Hodgkin lymphoma
HP:0030088	Increased testosterone
HP:0100879	Enlarged ovaries
HP:0000246	Sinusitis
HP:0000882	Hypoplastic scapulae
HP:0008821	Hypoplastic inferior ilia
HP:0010535	Sleep apnea
HP:0011069	Increased number of teeth
HP:0200021	Down-sloping shoulders
HP:0001350	Slurred speech
HP:0000590	Progressive external ophthalmoplegia
HP:0001298	Encephalopathy
HP:0002151	Increased serum lactate
HP:0003200	Ragged-red muscle fibers
HP:0003542	Increased serum pyruvate
HP:0003546	Exercise intolerance
HP:0012514	Lower limb pain
HP:0030680	Abnormality of cardiovascular system morphology
HP:0009126	Increased adipose tissue
HP:0001374	Congenital hip dislocation
HP:0005199	Aplasia of the abdominal wall musculature
HP:0011100	Intestinal atresia
HP:0010702	Increased antibody level in blood
HP:0012649	Increased inflammatory response
HP:0100280	Crohn's disease
HP:0002232	Patchy alopecia
HP:0000589	Coloboma
HP:0002991	Abnormality of the fibula
HP:0005916	Abnormal metacarpal morphology
HP:0100257	Ectrodactyly
HP:0002744	Bilateral cleft lip and palate
HP:0005105	Abnormal nasal morphology
HP:0001052	Nevus flammeus
HP:0001269	Hemiparesis
HP:0002619	Varicose veins
HP:0010484	Hypertrophy of the upper limb
HP:0010496	Hypertrophy of the lower limb
HP:0100784	Peripheral arteriovenous fistula
HP:0000036	Abnormality of the penis
HP:0000853	Goiter
HP:0002858	Meningioma
HP:0003002	Breast carcinoma
HP:0004390	Hamartomatous polyposis
HP:0005595	Generalized hyperkeratosis
HP:0006731	Follicular thyroid carcinoma
HP:0010614	Fibroma
HP:0012032	Lipoma
HP:0012114	Endometrial carcinoma
HP:0012740	Papilloma
HP:0100006	Neoplasm of the central nervous system
HP:0100780	Conjunctival hamartoma
HP:0001601	Laryngomalacia
HP:0010307	Stridor
HP:0001732	Abnormality of the pancreas
HP:0010781	Skin dimples
HP:0002176	Spinal cord compression
HP:0004312	Abnormality of reticulocytes
HP:0012371	Midface prominence
HP:0000013	Hypoplasia of the uterus
HP:0000859	Hyperaldosteronism
HP:0002215	Sparse axillary hair
HP:0002225	Sparse pubic hair
HP:0002900	Hypokalemia
HP:0003115	Abnormal EKG
HP:0003351	Decreased circulating renin level
HP:0008193	Primary gonadal insufficiency
HP:0008214	Decreased serum estradiol
HP:0008258	Congenital adrenal hyperplasia
HP:0008726	Hypoplasia of the vagina
HP:0011105	Hypervolemia
HP:0040085	Abnormal circulating aldosterone
HP:0040171	Decreased serum testosterone level
HP:0000026	Male hypogonadism
HP:0000394	Lop ear
HP:0000519	Congenital cataract
HP:0000744	Low frustration tolerance
HP:0003241	External genital hypoplasia
HP:0000837	Increased circulating gonadotropin level
HP:0009237	Short 5th finger
HP:0002500	Abnormality of the cerebral white matter
HP:0003782	Eunuchoid habitus
HP:0003946	Abnormality of the epiphyses of the elbow
HP:0004237	Large carpal bones
HP:0011310	Bridged palmar crease
HP:0045058	Abnormality of the testis size
HP:0100710	Impulsivity
HP:0003281	Increased serum ferritin
HP:0003452	Increased serum iron
HP:0001669	Transposition of the great arteries
HP:0004383	Hypoplastic left heart
HP:0004415	Pulmonary artery stenosis
HP:0001273	Abnormality of the corpus callosum
HP:0001284	Areflexia
HP:0001302	Pachygyria
HP:0007435	Diffuse palmoplantar keratoderma
HP:0000567	Chorioretinal coloboma
HP:0005819	Short middle phalanx of finger
HP:0005844	Rounded middle phalanx of finger
HP:0008420	Punctate vertebral calcifications
HP:0000863	Central diabetes insipidus
HP:0002073	Progressive cerebellar ataxia
HP:0002579	Gastrointestinal dysmotility
HP:0003477	Peripheral axonal neuropathy
HP:0010935	Abnormality of the upper urinary tract
HP:0001980	Megaloblastic bone marrow
HP:0001334	Communicating hydrocephalus
HP:0000481	Abnormality of the cornea
HP:0000777	Abnormality of the thymus
HP:0001283	Bulbar palsy
HP:0030006	Single fiber EMG abnormality
HP:0030208	Acetylcholine receptor antibody positivity
HP:0030210	Muscle specific kinase antibody positivity
HP:0000872	Hashimoto thyroiditis
HP:0012410	Pure red cell aplasia
HP:0001357	Plagiocephaly
HP:0002816	Genu recurvatum
HP:0001798	Anonychia
HP:0001839	Split foot
HP:0010185	Aplasia/Hypoplasia of the distal phalanges of the toes
HP:0003124	Hypercholesterolemia
HP:0005281	Hypoplastic nasal bridge
HP:0009811	Abnormality of the elbow
HP:0009924	Aplasia/Hypoplasia involving the nose
HP:0000992	Cutaneous photosensitivity
HP:0005590	Spotty hypopigmentation
HP:0002868	Narrow iliac wings
HP:0003027	Mesomelia
HP:0006413	Broad tibial metaphyses
HP:0006434	Hypoplasia of proximal radius
HP:0006633	Glenoid fossa hypoplasia
HP:0008808	High iliac wings
HP:0000363	Abnormality of earlobe
HP:0001344	Absent speech
HP:0000179	Thick lower lip vermilion
HP:0001761	Pes cavus
HP:0002136	Broad-based gait
HP:0000289	Broad philtrum
HP:0001362	Skull defect
HP:0002335	Agenesis of cerebellar vermis
HP:0004440	Coronal craniosynostosis
HP:0011803	Bifid nose
HP:0002071	Abnormality of extrapyramidal motor function
HP:0002311	Incoordination
HP:0001951	Episodic ammonia intoxication
HP:0005961	Hypoargininemia
HP:0007663	Reduced visual acuity
HP:0011506	Choroidal neovascularization of the macula
HP:0007750	Hypoplasia of the fovea
HP:0007814	Salt and pepper retinopathy
HP:0010822	Scintillating scotoma
HP:0012508	Metamorphopsia
HP:0002655	Spondyloepiphyseal dysplasia
HP:0003508	Proportionate short stature
HP:0006566	Neonatal cholestatic liver disease
HP:0010624	Aplastic/hypoplastic toenail
HP:0100840	Aplasia/Hypoplasia of the eyebrow
HP:0000632	Lacrimation abnormality
HP:0000935	Thickened cortex of long bones
HP:0002987	Elbow flexion contracture
HP:0006844	Absent patellar reflexes
HP:0008000	Decreased corneal reflex
HP:0010298	Smooth tongue
HP:0012785	Flexion contracture of finger
HP:0000063	Fused labia minora
HP:0007875	Congenital blindness
HP:0002488	Acute leukemia
HP:0002859	Rhabdomyosarcoma
HP:0002878	Respiratory failure
HP:0003011	Abnormality of the musculature
HP:0005425	Recurrent sinopulmonary infections
HP:0006532	Recurrent pneumonia
HP:0009733	Glioma
HP:0011362	Abnormal hair quantity
HP:0012190	T-cell lymphoma
HP:0012732	Anorectal anomaly
HP:0100515	Pollakisuria
HP:0003492	High urinary gonadotropins (primary hypogonadism)
HP:0008222	Female infertility
HP:0000086	Ectopic kidney
HP:0000758	Impaired use of nonverbal behaviors
HP:0001397	Hepatic steatosis
HP:0005113	Dilatation of the aortic arch
HP:0009759	Neck pterygia
HP:0010044	Short 4th metacarpal
HP:0001395	Hepatic fibrosis
HP:0001657	Prolonged QT interval
HP:0001812	Hyperconvex fingernails
HP:0002608	Celiac disease
HP:0003186	Inverted nipples
HP:0003764	Nevus
HP:0008356	Combined hyperlipidemia
HP:0012434	Delayed social development
HP:0000150	Gonadoblastoma
HP:0000471	Gastrointestinal angiodysplasia
HP:0002647	Aortic dissection
HP:0001019	Erythroderma
HP:0004430	Severe combined immunodeficiency
HP:0007549	Desquamation of skin soon after birth
HP:0000133	Gonadal dysgenesis
HP:0001271	Polyneuropathy
HP:0002460	Distal muscle weakness
HP:0003130	Abnormal peripheral myelination
HP:0003376	Steppage gait
HP:0003434	Sensory ataxic neuropathy
HP:0006984	Distal sensory loss of all modalities
HP:0007141	Sensorimotor neuropathy
HP:0008715	Testicular dysgenesis
HP:0008723	Gonadal dysgenesis with female appearance, male
HP:0010464	Streak ovary
HP:0045010	Abnormality of peripheral nerves
HP:0003063	Abnormality of the humerus
HP:0006202	Osteolysis of scaphoids
HP:0006378	Osteolysis of patellae
HP:0008095	Osteolysis of talus
HP:0100769	Synovitis
HP:0000580	Pigmentary retinopathy
HP:0008724	Hypoplasia of the ovary
HP:0010747	Medial flaring of the eyebrow
HP:0001942	Metabolic acidosis
HP:0002170	Intracranial hemorrhage
HP:0000689	Dental malocclusion
HP:0001645	Sudden cardiac death
HP:0002867	Abnormality of the ilium
HP:0008803	Narrow sacroiliac notch
HP:0008921	Neonatal short-limb short stature
HP:0100818	Long thorax
HP:0000674	Anodontia
HP:0001850	Abnormality of the tarsal bones
HP:0002738	Hypoplastic frontal sinuses
HP:0005640	Abnormal vertebral segmentation and fusion
HP:0009835	Aplasia/Hypoplasia of the distal phalanges of the hand
HP:0001806	Onycholysis
HP:0006286	Yellow-brown discoloration of the teeth
HP:0006288	Advanced eruption of teeth
HP:0011073	Abnormality of dental color
HP:0100786	Hypersomnia
HP:0000206	Glossitis
HP:0001876	Pancytopenia
HP:0002715	Abnormality of the immune system
HP:0100825	Cheilitis
HP:0000089	Renal hypoplasia
HP:0000171	Microglossia
HP:0000308	Microretrognathia
HP:0003019	Abnormality of the wrist
HP:0011790	Activating thyroid-stimulating hormone receptor (TSHR) defect
HP:0012188	Hyperemesis gravidarum
HP:0002378	Hand tremor
HP:0008249	Thyroid hyperplasia
HP:0011784	Thyrotoxicosis with diffuse goiter
HP:0001673	Tachycardia (with pheochromocytoma)
HP:0030057	Autoimmune antibody positivity
HP:0000049	Shawl scrotum
HP:0001582	Redundant skin
HP:0011224	Ablepharon
HP:0100783	Breast aplasia
HP:0200102	Sparse or absent eyelashes
HP:0001677	Coronary artery disease
HP:0003635	Loss of subcutaneous adipose tissue in limbs
HP:0005339	Abnormality of complement system
HP:0009125	Lipodystrophy
HP:0012084	Abnormality of skeletal muscle fiber size
HP:0100601	Eclampsia
HP:0000802	Impotence
HP:0003040	Arthropathy
HP:0011031	Abnormality of iron homeostasis
HP:0012093	Abnormality of endocrine pancreas physiology
HP:0012463	Elevated transferrin saturation
HP:0001992	Organic aciduria
HP:0004357	Abnormality of leucine metabolism
HP:0000270	Delayed cranial suture closure
HP:0002697	Parietal foramina
HP:0006660	Aplastic clavicles
HP:0200044	Porokeratosis
HP:0000798	Oligospermia
HP:0003251	Male infertility
HP:0008669	Abnormal spermatogenesis
HP:0011961	Non-obstructive azoospermia
HP:0011779	Anaplastic thyroid carcinoma
HP:0000475	Broad neck
HP:0005994	Nodular goiter
HP:0001605	Vocal cord paralysis
HP:0004894	Laryngotracheal stenosis
HP:0100526	Neoplasm of the lung
HP:0011805	Abnormality of muscle morphology
HP:0100836	Malignant neoplasm of the central nervous system
HP:0000680	Delayed eruption of primary teeth
HP:0005607	Abnormality of the tracheobronchial system
HP:0007016	Corticospinal tract hypoplasia
HP:0002875	Exertional dyspnea
HP:0003573	Increased total bilirubin
HP:0012086	Abnormal urinary color
HP:0001291	Abnormality of the cranial nerves
HP:0001829	Foot polydactyly
HP:0009602	Abnormality of thumb phalanx
HP:0001822	Hallux valgus
HP:0009909	Uplifted earlobe
HP:0002478	Progressive spastic quadriplegia
HP:0008339	Diaminoaciduria
HP:0001326	EEG with irregular generalized spike and wave complexes
HP:0002275	Poor motor coordination
HP:0007057	Poor hand-eye coordination
HP:0001112	Leber optic atrophy
HP:0007207	Photosensitive tonic-clonic seizures
HP:0010862	Delayed fine motor development
HP:0001640	Cardiomegaly
HP:0002107	Pneumothorax
HP:0002138	Subarachnoid hemorrhage
HP:0002140	Ischemic stroke
HP:0002326	Transient ischemic attack
HP:0002631	Ascending aortic aneurysm
HP:0002686	Prenatal maternal abnormality
HP:0003549	Abnormality of connective tissue
HP:0004953	Abdominal aortic aneurysm
HP:0004954	Descending aortic aneurysm
HP:0005162	Left ventricular failure
HP:0005296	Occlusive vascular disease
HP:0005309	Peripheral vascular insufficiency
HP:0005315	Occlusive arterial disease
HP:0012763	Paroxysmal dyspnea
HP:0200146	Cystic medial necrosis of the aorta
HP:0000235	Abnormality of the fontanelles or cranial sutures
HP:0100672	Vaginal hernia
HP:0007020	Progressive spastic paraplegia
HP:0007650	Progressive ophthalmoplegia
HP:0008972	Decreased activity of mitochondrial respiratory chain
HP:0003390	Sensory axonal neuropathy
HP:0003557	Increased variability in muscle fiber diameter
HP:0010994	Abnormality of the striatum
HP:0002490	Increased CSF lactate
HP:0004305	Involuntary movements
HP:0009025	Increased connective tissue
HP:0001029	Poikiloderma
HP:0012192	Cutaneous T-cell lymphoma
HP:0200035	Skin plaque
HP:0002333	Motor deterioration
HP:0004343	Abnormality of glycosphingolipid metabolism
HP:0007272	Progressive psychomotor deterioration
HP:0005212	Anal mucosal leukoplakia
HP:0008410	Subungual hyperkeratotic fragments
HP:0200016	Acrokeratosis
HP:0008407	Hyperconvex thumb nails
HP:0008425	Cuboid-shaped thoracolumbar vertebral bodies
HP:0002663	Delayed epiphyseal ossification
HP:0100593	Calcification of cartilage
HP:0000024	Prostatitis
HP:0000071	Ureteral stenosis
HP:0000388	Otitis media
HP:0000873	Diabetes insipidus
HP:0002955	Granulomatosis
HP:0006510	Chronic obstructive pulmonary disease
HP:0006535	Recurrent intrapulmonary hemorrhage
HP:0100758	Gangrene
HP:0000685	Hypoplasia of teeth
HP:0001875	Neutropenia
HP:0002860	Squamous cell carcinoma
HP:0001135	Chorioretinal dystrophy
HP:0001612	Weak cry
HP:0004283	Narrow palm
HP:0011308	Slender toe
HP:0100874	Thick hair
HP:0200046	Cat cry
HP:0000034	Hydrocele testis
HP:0002510	Spastic tetraplegia
HP:0002793	Abnormal pattern of respiration
HP:0000016	Urinary retention
HP:0001581	Recurrent skin infections
HP:0001602	Laryngeal stenosis
HP:0001741	Phimosis
HP:0006530	Interstitial pulmonary disease
HP:0012451	Acute constipation
HP:0100699	Scarring
HP:0009832	Abnormality of the distal phalanx of finger
HP:0011645	Sinus of Valsalva aneurysm
HP:0030148	Heart murmur
HP:0006689	Bacterial endocarditis
HP:0008843	Hip osteoarthritis
HP:0002216	Premature graying of hair
HP:0007443	Partial albinism
HP:0007730	Iris hypopigmentation
HP:0002897	Parathyroid adenoma
HP:0008200	Primary hyperparathyroidism
HP:0002148	Hypophosphatemia
HP:0003165	Elevated circulating parathyroid hormone level
HP:0011766	Abnormality of the parathyroid morphology
HP:0000131	Uterine leiomyoma
HP:0008250	Infantile hypercalcemia
HP:0012232	Shortened QT interval
HP:0000107	Renal cyst
HP:0000934	Chondrocalcinosis
HP:0002574	Episodic abdominal pain
HP:0004398	Peptic ulcer
HP:0008696	Renal hamartoma
HP:0200025	Mandibular pain
HP:0002667	Nephroblastoma
HP:0010788	Testicular neoplasm
HP:0000762	Decreased nerve conduction velocity
HP:0001015	Prominent superficial veins
HP:0008070	Sparse hair
HP:0002221	Absent axillary hair
HP:0002555	Absent pubic hair
HP:0008655	Aplasia/Hypoplasia of the fallopian tube
HP:0008684	Aplasia/hypoplasia of the uterus
HP:0000712	Emotional lability
HP:0002356	Writer's cramp
HP:0002901	Hypocalcemia
HP:0002905	Hyperphosphatemia
HP:0002917	Hypomagnesemia
HP:0003473	Fatigable weakness
HP:0012608	Hypermagnesiuria
HP:0040148	Cortical myoclonus
HP:0000843	Hyperparathyroidism
HP:0000551	Abnormality of color vision
